fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
10.2,0.44,0.88,6.2,0.049,20.0,124.0,0.9675541724802609,-1.3665784435683637,0.30471017367459097,-0.49102035172529557,4
6.8,0.57,0.29,2.2,0.04,15.0,77.0,-0.07129667817344656,0.991731327543983,2.624359583317303,-0.24606616559980324,5
5.6,0.245,0.25,9.7,0.032,12.0,68.0,-0.002039954796540423,0.9202673950860345,-1.4098133030178484,-0.0011119794743094386,5
6.8,0.18,0.38,1.4,0.038,35.0,111.0,-0.7638639119425849,0.991731327543983,1.111544750941621,0.5704477881518408,7
7.0,0.16,0.32,8.3,0.045,38.0,126.0,0.6212705555956918,0.20562807050653412,-1.4098133030178484,-1.0625801193514472,5
6.7,0.13,0.29,5.3,0.051,31.0,122.0,0.13647349195727185,1.8492985170393836,-1.1072503365427124,-0.6543231424756253,6
6.2,0.25,0.25,1.4,0.03,35.0,105.0,-0.9716340820733417,0.8488034626280829,-0.4012700814340607,0.4887963927766767,7
5.8,0.26,0.24,9.2,0.044,55.0,152.0,0.725155640661051,0.9202673950860345,-1.0063960143843333,-0.8992773286011176,5
7.5,0.27,0.36,7.0,0.036,45.0,164.0,-0.036668316484993496,-1.0807227137365667,-1.5106676251762272,0.4071449974015126,5
5.8,0.26,0.24,9.2,0.044,55.0,152.0,0.725155640661051,0.9202673950860345,-1.0063960143843333,-0.8992773286011176,5
5.7,0.28,0.24,17.5,0.044,60.0,167.0,1.6947497679378523,0.9202673950860345,-0.4012700814340607,-0.8992773286011176,5
7.5,0.23,0.36,7.0,0.036,43.0,161.0,-0.07129667817344656,-1.0092587812786151,-1.6115219473346063,0.4071449974015126,5
7.5,0.27,0.36,7.0,0.036,45.0,164.0,-0.036668316484993496,-1.0807227137365667,-1.5106676251762272,0.4071449974015126,5
7.2,0.685,0.21,9.5,0.07,33.0,172.0,1.0714392575456202,-1.2951145111104152,0.7081274623081065,-1.1442315147266113,6
6.2,0.25,0.25,1.4,0.03,35.0,105.0,-0.9716340820733417,0.8488034626280829,-0.4012700814340607,0.4887963927766767,7
6.5,0.19,0.3,0.8,0.043,33.0,144.0,-0.1405534015503527,1.7063706521234834,-0.9055416922259546,-1.1442315147266113,6
6.3,0.495,0.22,1.8,0.046,31.0,140.0,-0.3829519333695626,1.4919788547496349,0.6072731401497277,-0.08276337484947355,6
7.1,0.24,0.41,17.8,0.046,39.0,145.0,2.0064050231339685,0.991731327543983,-0.9055416922259546,-1.4708370962272692,5
6.4,0.17,0.32,2.4,0.048,41.0,200.0,-0.07129667817344656,2.278082111787084,0.2038558515162121,-0.6543231424756253,6
7.1,0.25,0.32,10.3,0.041,66.0,272.0,1.002182534168714,-0.08022765932526607,0.4055644958329699,-1.1442315147266113,6
6.4,0.17,0.32,2.4,0.048,41.0,200.0,-0.07129667817344656,2.278082111787084,0.2038558515162121,-0.6543231424756253,6
7.1,0.24,0.41,17.8,0.046,39.0,145.0,2.0064050231339685,0.991731327543983,-0.9055416922259546,-1.4708370962272692,5
6.8,0.64,0.08,9.7,0.062,26.0,142.0,1.1060676192340733,1.3490509898337348,-0.1995614371173029,-1.3075343054769397,4
8.3,0.28,0.4,7.8,0.041,38.0,194.0,1.244581065987924,1.134659192459883,0.30471017367459097,-0.7359745378507894,6
8.2,0.27,0.39,7.8,0.039,49.0,208.0,1.244581065987924,0.9202673950860345,0.30471017367459097,-0.8176259332259534,6
7.2,0.23,0.38,14.3,0.058,55.0,194.0,1.3484661510532832,-0.6519391189888665,-0.4012700814340607,-1.2258829101017754,6
7.2,0.23,0.38,14.3,0.058,55.0,194.0,1.3484661510532832,-0.6519391189888665,-0.4012700814340607,-1.2258829101017754,6
7.2,0.23,0.38,14.3,0.058,55.0,194.0,1.3484661510532832,-0.6519391189888665,-0.4012700814340607,-1.2258829101017754,6
7.2,0.23,0.38,14.3,0.058,55.0,194.0,1.3484661510532832,-0.6519391189888665,-0.4012700814340607,-1.2258829101017754,6
6.8,0.52,0.32,13.2,0.044,54.0,221.0,1.1060676192340733,0.6344116652542343,0.2038558515162121,-0.7359745378507894,6
7.0,0.26,0.59,1.4,0.037,40.0,120.0,-0.7638639119425849,1.134659192459883,-0.7038330479091973,0.4887963927766767,7
6.2,0.25,0.21,15.55,0.039,28.0,159.0,1.4523512361186424,2.1351542468711835,1.6158163617335155,-0.7359745378507894,6
7.3,0.32,0.23,13.7,0.05,49.0,197.0,1.55623632118404,0.13416413804858565,-0.1995614371173029,-1.4708370962272692,5
7.7,0.31,0.26,7.8,0.031,23.0,90.0,0.13647349195727185,-0.36608338915706623,0.2038558515162121,-0.08276337484947355,5
7.1,0.21,0.37,2.4,0.026,23.0,100.0,-1.2832893372694578,-0.22315552424116616,-1.0063960143843333,0.7337505789021705,7
6.8,0.24,0.34,2.7,0.047,64.5,218.5,-0.20981012492729728,0.8488034626280829,1.0106904287832421,-0.6543231424756253,6
6.9,0.4,0.56,11.2,0.043,40.0,142.0,1.2099527042994709,-0.2946194566991146,-0.1995614371173029,-1.4708370962272692,5
6.8,0.21,0.27,2.1,0.03,26.0,139.0,-1.387174422334817,-0.15169159178321454,1.3132533952583787,1.7135673234041429,7
5.8,0.2,0.27,1.4,0.031,12.0,77.0,-1.2140326138925133,0.4914838003383343,-1.2081046587010913,0.32549360202634847,7
5.6,0.19,0.26,1.4,0.03,12.0,76.0,-1.2140326138925133,0.4914838003383343,-1.1072503365427124,0.32549360202634847,7
6.1,0.41,0.14,10.4,0.037,18.0,119.0,0.6905272789725979,1.4205149222916833,-0.30041575927568176,-0.4093689563501315,5
8.5,0.26,0.21,16.2,0.074,41.0,197.0,1.3830945127417362,-1.1521866461945152,0.2038558515162121,-0.5726717471004596,3
6.9,0.4,0.56,11.2,0.043,40.0,142.0,1.2099527042994709,-0.2946194566991146,-0.1995614371173029,-1.4708370962272692,5
5.8,0.24,0.44,3.5,0.029,5.0,109.0,-0.9370057203848886,2.4924739091609323,-0.5021244035924396,0.9787047650276628,3
5.8,0.24,0.39,1.5,0.054,37.0,158.0,-0.2790668483042034,0.20562807050653412,0.4055644958329699,-0.9809287239762817,6
6.7,0.26,0.39,1.1,0.04,45.0,147.0,-0.17518176323880577,0.991731327543983,1.0106904287832421,-0.7359745378507894,8
6.3,0.35,0.3,5.7,0.035,8.0,97.0,-0.45220865674646876,0.6344116652542343,-0.7038330479091973,0.4071449974015126,7
6.3,0.35,0.3,5.7,0.035,8.0,97.0,-0.45220865674646876,0.6344116652542343,-0.7038330479091973,0.4071449974015126,7
6.4,0.23,0.39,1.8,0.032,23.0,118.0,-0.9716340820733417,0.991731327543983,0.2038558515162121,1.0603561604028284,6
5.8,0.36,0.38,0.9,0.037,3.0,75.0,-1.2486609755810048,0.7058755977121828,-1.4098133030178484,0.7337505789021705,4
6.9,0.115,0.35,5.4,0.048,36.0,108.0,-0.036668316484993496,0.991731327543983,-0.6029787257508185,-0.24606616559980324,6
6.9,0.29,0.4,19.45,0.043,36.0,156.0,1.9371482997570622,-1.795362038316064,-0.09870711495892456,-1.3075343054769397,5
6.9,0.28,0.4,8.2,0.036,15.0,95.0,0.13647349195727185,-0.08022765932526607,-1.5106676251762272,-0.24606616559980324,5
7.2,0.29,0.4,13.6,0.045,66.0,231.0,1.279209427676377,-0.7234030514468148,1.111544750941621,-0.7359745378507894,6
6.2,0.24,0.35,1.2,0.038,22.0,167.0,-0.9716340820733417,-0.5804751865309148,0.002147207199454319,0.08053941590085467,6
6.9,0.29,0.4,19.45,0.043,36.0,156.0,1.9371482997570622,-1.795362038316064,-0.09870711495892456,-1.3075343054769397,5
6.9,0.32,0.26,8.3,0.053,32.0,180.0,0.8636690874149017,0.4914838003383343,0.30471017367459097,-1.0625801193514472,6
5.3,0.58,0.07,6.9,0.043,34.0,149.0,0.13647349195727185,1.134659192459883,0.9098361066248631,-0.6543231424756253,5
5.3,0.585,0.07,7.1,0.044,34.0,145.0,0.17110185364576339,1.134659192459883,0.9098361066248631,-0.6543231424756253,6
5.4,0.59,0.07,7.0,0.045,36.0,147.0,0.13647349195727185,1.134659192459883,0.9098361066248631,-0.6543231424756253,6
6.9,0.32,0.26,8.3,0.053,32.0,180.0,0.8636690874149017,0.4914838003383343,0.30471017367459097,-1.0625801193514472,6
5.2,0.6,0.07,7.0,0.044,33.0,147.0,0.13647349195727185,1.0631952600019345,1.0106904287832421,-0.6543231424756253,5
5.8,0.25,0.26,13.1,0.051,44.0,148.0,1.1060676192340733,0.7773395301701345,-1.0063960143843333,-0.9809287239762817,5
6.6,0.58,0.3,5.1,0.057,30.0,123.0,0.30961530039957563,0.4200198678803858,-1.0063960143843333,-1.2258829101017754,5
7.0,0.29,0.54,10.7,0.046,59.0,234.0,0.8982974491033547,-0.9377948488206665,1.3132533952583787,-0.8176259332259534,5
6.6,0.19,0.41,8.9,0.046,51.0,169.0,0.48275710884184103,-0.2946194566991146,0.9098361066248631,-0.5726717471004596,6
6.7,0.2,0.41,9.1,0.044,50.0,166.0,0.48275710884184103,-0.2946194566991146,1.0106904287832421,-0.5726717471004596,6
7.7,0.26,0.4,1.1,0.042,9.0,60.0,-0.8677489970079441,-2.081217768147864,0.2038558515162121,0.08053941590085467,5
6.8,0.32,0.34,1.2,0.044,14.0,67.0,-0.7292355502541318,-0.9377948488206665,-0.09870711495892456,0.08053941590085467,4
7.0,0.3,0.49,4.7,0.036,17.0,105.0,-0.833120635319491,0.5629477327962827,2.019233650367031,1.5502645326538145,7
7.0,0.24,0.36,2.8,0.034,22.0,112.0,-1.387174422334817,0.06270020559063402,-1.0063960143843333,1.7135673234041429,8
6.1,0.31,0.58,5.0,0.039,36.0,114.0,-1.075519167138701,0.8488034626280829,1.2123990730999998,1.4686131372786504,8
6.8,0.44,0.37,5.1,0.047,46.0,201.0,-0.07129667817344656,-0.7234030514468148,1.7166706838918944,-0.0011119794743094386,4
6.7,0.34,0.3,15.6,0.054,51.0,196.0,1.4523512361186424,0.06270020559063402,0.1030015293578332,-0.9809287239762817,5
7.1,0.35,0.24,15.4,0.055,46.0,198.0,1.6601214062493992,-0.4375473216150147,0.1030015293578332,-1.3891857008521038,5
7.3,0.32,0.25,7.2,0.056,47.0,180.0,0.725155640661051,-0.7234030514468148,-0.09870711495892456,-1.3891857008521038,5
6.5,0.28,0.33,15.7,0.053,51.0,190.0,1.31383778936483,0.2770920029644857,0.30471017367459097,-0.6543231424756253,6
7.2,0.23,0.39,14.2,0.058,49.0,192.0,1.3484661510532832,-1.4380423760263152,0.002147207199454319,-1.2258829101017754,7
7.2,0.23,0.39,14.2,0.058,49.0,192.0,1.3484661510532832,-1.4380423760263152,0.002147207199454319,-1.2258829101017754,7
7.2,0.23,0.39,14.2,0.058,49.0,192.0,1.3484661510532832,-1.4380423760263152,0.002147207199454319,-1.2258829101017754,7
7.2,0.23,0.39,14.2,0.058,49.0,192.0,1.3484661510532832,-1.4380423760263152,0.002147207199454319,-1.2258829101017754,7
5.9,0.15,0.31,5.8,0.041,53.0,155.0,0.17110185364576339,2.421009976702984,-0.1995614371173029,-0.0011119794743094386,6
7.4,0.28,0.42,19.8,0.066,53.0,195.0,2.0756617465108747,-1.5809702409422155,-0.4012700814340607,-1.1442315147266113,5
6.2,0.28,0.22,7.3,0.041,26.0,157.0,0.5866421939072387,1.8492985170393836,1.6158163617335155,-0.5726717471004596,7
9.1,0.59,0.38,1.6,0.066,34.0,182.0,0.9675541724802609,0.3485559354224342,-1.0063960143843333,-1.6341398869775976,3
6.3,0.33,0.27,1.2,0.046,34.0,175.0,-0.20981012492729728,1.3490509898337348,0.6072731401497277,-0.8992773286011176,6
8.3,0.39,0.7,10.6,0.045,33.0,169.0,1.244581065987924,-0.6519391189888665,0.9098361066248631,-0.8992773286011176,5
7.2,0.19,0.46,3.8,0.041,82.0,187.0,-0.2790668483042034,0.06270020559063402,1.2123990730999998,0.5704477881518408,7
7.5,0.17,0.44,11.3,0.046,65.0,146.0,1.0368108958571671,-0.08022765932526607,-0.30041575927568176,-0.4093689563501315,6
6.7,0.17,0.5,2.1,0.043,27.0,122.0,-0.5907221035003195,-0.22315552424116616,-0.30041575927568176,-0.16441477022463766,6
6.1,0.41,0.0,1.6,0.063,36.0,87.0,-0.9023773586964355,0.6344116652542343,1.918379328208652,0.24384220665118436,6
8.3,0.2,0.35,0.9,0.05,12.0,74.0,-0.6946071885656787,-0.36608338915706623,-1.0063960143843333,-0.0011119794743094386,6
6.1,0.41,0.0,1.6,0.063,36.0,87.0,-0.9023773586964355,0.6344116652542343,1.918379328208652,0.24384220665118436,6
6.0,0.29,0.21,1.3,0.055,42.0,168.0,-0.9023773586964355,0.991731327543983,-0.5021244035924396,0.4887963927766767,6
7.3,0.41,0.24,6.8,0.057,41.0,163.0,0.30961530039957563,0.13416413804858565,-0.7038330479091973,-0.49102035172529557,6
7.3,0.41,0.24,6.8,0.057,41.0,163.0,0.30961530039957563,0.13416413804858565,-0.7038330479091973,-0.49102035172529557,6
7.2,0.43,0.24,6.7,0.058,40.0,163.0,0.3442436620880287,0.13416413804858565,-0.7038330479091973,-0.49102035172529557,5
7.3,0.4,0.24,6.7,0.058,41.0,166.0,0.3442436620880287,0.13416413804858565,-0.7038330479091973,-0.49102035172529557,6
6.2,0.33,0.27,4.9,0.036,30.0,134.0,-0.45220865674646876,0.13416413804858565,-0.6029787257508185,-0.08276337484947355,7
6.2,0.31,0.26,4.8,0.037,36.0,148.0,-0.4175802950580157,0.20562807050653412,-0.7038330479091973,-0.08276337484947355,6
6.1,0.36,0.27,2.1,0.035,16.0,100.0,-0.7984922736310379,1.5634427872075833,2.3217966168421666,0.8154019742773346,7
5.0,0.55,0.14,8.3,0.032,35.0,164.0,-0.7638639119425849,2.4924739091609323,0.30471017367459097,1.6319159280289786,8
7.8,0.25,0.41,3.7,0.042,37.0,149.0,0.48275710884184103,1.2775870573757833,-0.30041575927568176,-0.4093689563501315,6
5.7,0.36,0.21,6.7,0.038,51.0,166.0,0.03258840689191265,0.7773395301701345,1.5149620395751364,-0.4093689563501315,6
5.8,0.34,0.21,6.6,0.04,50.0,167.0,0.03258840689191265,0.7773395301701345,1.4141077174167576,-0.4093689563501315,5
6.8,0.28,0.6,1.1,0.132,42.0,127.0,-0.20981012492729728,-0.6519391189888665,-0.4012700814340607,-1.1442315147266113,6
6.8,0.25,0.34,4.7,0.031,34.0,134.0,-0.45220865674646876,0.20562807050653412,-1.0063960143843333,0.08053941590085467,6
6.6,0.24,0.35,7.7,0.031,36.0,135.0,-0.07129667817344656,0.06270020559063402,-1.1072503365427124,-0.0011119794743094386,5
5.9,0.3,0.47,7.85,0.03,19.0,133.0,-0.24443848661575035,2.421009976702984,-0.5021244035924396,0.8154019742773346,7
6.1,0.125,0.25,3.3,0.04,10.0,69.0,-0.20981012492729728,2.563937841618884,1.111544750941621,-0.32771756097496735,6
6.6,0.24,0.35,7.7,0.031,36.0,135.0,-0.07129667817344656,0.06270020559063402,-1.1072503365427124,-0.0011119794743094386,5
6.8,0.25,0.34,4.7,0.031,34.0,134.0,-0.45220865674646876,0.20562807050653412,-1.0063960143843333,0.08053941590085467,6
6.8,0.28,0.44,9.3,0.031,35.0,137.0,0.20573021533421645,-0.15169159178321454,-1.2081046587010913,-0.08276337484947355,6
8.3,0.41,0.51,2.0,0.046,11.0,207.0,-0.34832357168110956,-1.1521866461945152,0.7081274623081065,0.7337505789021705,5
7.5,0.27,0.31,5.8,0.057,131.0,313.0,0.20573021533421645,-0.00876372686731444,1.111544750941621,-0.0011119794743094386,5
7.9,0.26,0.41,15.15,0.04,38.0,216.0,1.244581065987924,-1.5809702409422155,1.2123990730999998,-0.4093689563501315,6
6.4,0.34,0.23,6.3,0.039,37.0,143.0,0.13647349195727185,0.06270020559063402,1.7166706838918944,-0.4093689563501315,6
6.5,0.28,0.35,15.4,0.042,55.0,195.0,1.31383778936483,0.3485559354224342,0.2038558515162121,-0.7359745378507894,6
7.2,0.21,0.41,1.3,0.036,33.0,85.0,-0.6946071885656787,-0.08022765932526607,0.30471017367459097,-0.08276337484947355,5
6.4,0.32,0.35,4.8,0.03,34.0,101.0,-0.9716340820733417,1.2775870573757833,1.2123990730999998,1.6319159280289786,8
6.8,0.24,0.34,4.6,0.032,37.0,135.0,-0.45220865674646876,0.13416413804858565,-0.9055416922259546,0.08053941590085467,5
6.3,0.23,0.3,1.8,0.033,16.0,91.0,-1.1794042522040602,0.7058755977121828,-0.8046873700675756,1.0603561604028284,6
6.5,0.28,0.34,9.9,0.038,30.0,133.0,0.48275710884184103,-0.5090112540729663,-0.4012700814340607,-0.5726717471004596,5
5.6,0.26,0.26,5.7,0.031,12.0,80.0,-0.5907221035003195,0.4914838003383343,-1.0063960143843333,0.24384220665118436,5
6.3,0.23,0.3,1.8,0.033,16.0,91.0,-1.1794042522040602,0.7058755977121828,-0.8046873700675756,1.0603561604028284,6
6.3,0.23,0.33,1.5,0.036,15.0,105.0,-1.040890805450248,0.991731327543983,-0.6029787257508185,0.5704477881518408,6
5.8,0.27,0.27,12.3,0.045,55.0,170.0,1.1060676192340733,0.7058755977121828,-0.6029787257508185,-0.9809287239762817,6
5.9,0.26,0.4,1.3,0.047,12.0,139.0,0.17110185364576339,1.9207624494973352,0.5064188179913488,-0.08276337484947355,5
7.4,0.2,0.43,7.8,0.045,27.0,153.0,0.8290407257264102,0.06270020559063402,0.7081274623081065,-1.2258829101017754,7
8.0,0.24,0.36,1.5,0.047,17.0,129.0,0.27498693871112256,0.13416413804858565,0.6072731401497277,-0.4093689563501315,6
6.4,0.26,0.42,9.7,0.044,30.0,140.0,0.759784002349504,-0.00876372686731444,-0.09870711495892456,-1.1442315147266113,6
5.4,0.31,0.47,3.0,0.053,46.0,144.0,-0.3136952099926565,0.7773395301701345,2.8260682276340607,-0.4093689563501315,5
5.4,0.29,0.47,3.0,0.052,47.0,145.0,-0.34832357168110956,0.7773395301701345,2.725213905475682,-0.4093689563501315,6
7.1,0.145,0.33,4.6,0.05,33.0,131.0,0.06721676858036572,0.7058755977121828,-0.8046873700675756,-0.7359745378507894,6
5.6,0.34,0.1,1.3,0.031,20.0,68.0,-1.1794042522040602,1.2775870573757833,0.30471017367459097,0.5704477881518408,7
6.7,0.19,0.41,15.6,0.056,75.0,155.0,1.902519938068609,0.13416413804858565,-0.4012700814340607,-1.3891857008521038,6
7.8,0.18,0.46,13.6,0.052,38.0,118.0,1.3830945127417362,-0.22315552424116616,0.2038558515162121,-0.4093689563501315,6
7.6,0.17,0.45,11.2,0.054,56.0,137.0,1.0368108958571671,-0.22315552424116616,-0.09870711495892456,-0.4093689563501315,5
6.3,0.12,0.36,2.1,0.044,47.0,146.0,-0.9023773586964355,0.6344116652542343,2.624359583317303,0.7337505789021705,7
7.3,0.33,0.4,6.85,0.038,32.0,138.0,-0.6946071885656787,-1.0807227137365667,-1.813230591651364,1.1420075557779925,7
5.5,0.335,0.3,2.5,0.071,27.0,128.0,-0.5560937418118664,-0.2946194566991146,0.30471017367459097,-0.7359745378507894,6
7.3,0.33,0.4,6.85,0.038,32.0,138.0,-0.6946071885656787,-1.0807227137365667,-1.813230591651364,1.1420075557779925,7
5.8,0.4,0.42,4.4,0.047,38.5,245.0,-0.10592503986189963,0.4914838003383343,0.9098361066248631,-0.7359745378507894,6
7.3,0.22,0.37,14.3,0.063,48.0,191.0,1.31383778936483,-2.081217768147864,-1.0063960143843333,-1.2258829101017754,6
7.3,0.22,0.37,14.3,0.063,48.0,191.0,1.31383778936483,-2.081217768147864,-1.0063960143843333,-1.2258829101017754,6
10.0,0.2,0.39,1.4,0.05,19.0,152.0,-0.002039954796540423,-1.2951145111104152,-0.6029787257508185,-0.08276337484947355,6
6.9,0.24,0.34,4.7,0.04,43.0,161.0,-0.17518176323880577,0.13416413804858565,1.111544750941621,0.08053941590085467,6
6.4,0.24,0.32,14.9,0.047,54.0,162.0,0.9675541724802609,0.7058755977121828,0.2038558515162121,-0.24606616559980324,6
7.1,0.365,0.14,1.2,0.055,24.0,84.0,0.03258840689191265,-0.22315552424116616,-0.5021244035924396,-1.3075343054769397,5
6.8,0.15,0.3,5.3,0.05,40.0,127.0,0.06721676858036572,1.5634427872075833,-0.9055416922259546,-0.6543231424756253,6
7.3,0.22,0.37,14.3,0.063,48.0,191.0,1.31383778936483,-2.081217768147864,-1.0063960143843333,-1.2258829101017754,6
6.8,0.16,0.4,2.3,0.037,18.0,102.0,-0.5907221035003195,2.2066181793291353,-0.6029787257508185,0.7337505789021705,7
6.0,0.26,0.32,3.5,0.028,29.0,113.0,-0.9716340820733417,1.5634427872075833,2.3217966168421666,1.4686131372786504,7
6.0,0.18,0.27,1.5,0.089,40.0,143.0,-0.5907221035003195,2.2066181793291353,1.4141077174167576,0.24384220665118436,6
6.9,0.33,0.21,1.0,0.053,39.0,148.0,-0.45220865674646876,-0.4375473216150147,-0.30041575927568176,-0.8992773286011176,6
7.7,0.29,0.48,2.3,0.049,36.0,178.0,-0.3136952099926565,-0.08022765932526607,1.6158163617335155,0.08053941590085467,6
7.1,0.39,0.35,12.5,0.044,26.0,72.0,0.03258840689191265,-0.08022765932526607,-1.9140849138097429,0.8970533696524987,5
6.9,0.33,0.21,1.0,0.053,39.0,148.0,-0.45220865674646876,-0.4375473216150147,-0.30041575927568176,-0.8992773286011176,6
7.7,0.29,0.48,2.3,0.049,36.0,178.0,-0.3136952099926565,-0.08022765932526607,1.6158163617335155,0.08053941590085467,6
6.6,0.905,0.19,0.8,0.048,17.0,204.0,-0.20981012492729728,1.134659192459883,0.8089817844664854,-0.4093689563501315,5
7.2,0.27,0.27,2.4,0.048,30.0,149.0,-0.1405534015503527,-0.5804751865309148,0.30471017367459097,-1.0625801193514472,6
5.1,0.33,0.22,1.6,0.027,18.0,89.0,-1.629572954154027,2.349546044245032,-1.0063960143843333,1.6319159280289786,7
5.1,0.33,0.22,1.6,0.027,18.0,89.0,-1.629572954154027,2.349546044245032,-1.0063960143843333,1.6319159280289786,7
6.4,0.31,0.28,1.5,0.037,12.0,119.0,-0.7292355502541318,0.991731327543983,0.30471017367459097,-0.08276337484947355,7
7.3,0.2,0.44,1.4,0.045,21.0,98.0,-0.5560937418118664,-0.22315552424116616,-0.1995614371173029,-0.4093689563501315,7
5.7,0.32,0.5,2.6,0.049,17.0,155.0,-0.45220865674646876,0.2770920029644857,1.6158163617335155,-0.4093689563501315,6
6.4,0.31,0.28,1.5,0.037,12.0,119.0,-0.7292355502541318,0.991731327543983,0.30471017367459097,-0.08276337484947355,7
7.3,0.2,0.44,1.4,0.045,21.0,98.0,-0.5560937418118664,-0.22315552424116616,-0.1995614371173029,-0.4093689563501315,7
7.2,0.28,0.26,12.5,0.046,48.0,179.0,1.2099527042994709,-0.5804751865309148,0.4055644958329699,-1.2258829101017754,6
7.5,0.35,0.28,9.6,0.051,26.0,157.0,1.002182534168714,-0.4375473216150147,0.5064188179913488,-1.0625801193514472,6
7.2,0.27,0.27,2.4,0.048,30.0,149.0,-0.1405534015503527,-0.5804751865309148,0.30471017367459097,-1.0625801193514472,6
6.0,0.36,0.39,3.2,0.027,20.0,125.0,-1.040890805450248,1.4205149222916833,-0.9055416922259546,0.6520991835270064,7
5.1,0.33,0.22,1.6,0.027,18.0,89.0,-1.629572954154027,2.349546044245032,-1.0063960143843333,1.6319159280289786,7
5.0,0.17,0.56,1.5,0.026,24.0,115.0,-1.1794042522040602,2.1351542468711835,-0.9055416922259546,0.24384220665118436,7
6.3,0.39,0.35,5.9,0.04,82.5,260.0,0.03258840689191265,-0.4375473216150147,1.8175250060502732,-0.32771756097496735,5
6.7,0.21,0.32,5.4,0.047,29.0,140.0,0.3442436620880287,1.4919788547496349,-0.1995614371173029,-0.6543231424756253,6
7.0,0.3,0.38,14.9,0.032,60.0,181.0,1.4869795978070954,-0.00876372686731444,1.3132533952583787,-0.9809287239762817,7
7.0,0.3,0.38,14.9,0.032,60.0,181.0,1.4869795978070954,-0.00876372686731444,1.3132533952583787,-0.9809287239762817,7
6.5,0.36,0.32,1.1,0.031,13.0,66.0,-0.833120635319491,-0.5804751865309148,-0.1995614371173029,0.08053941590085467,5
6.1,0.55,0.15,9.8,0.031,19.0,125.0,0.5866421939072387,1.2775870573757833,-0.09870711495892456,-0.24606616559980324,6
7.3,0.24,0.43,2.0,0.021,20.0,69.0,-1.387174422334817,-0.7234030514468148,0.8089817844664854,1.386961741903485,6
6.8,0.37,0.51,11.8,0.044,62.0,163.0,1.244581065987924,0.06270020559063402,-0.4012700814340607,-1.3891857008521038,5
6.8,0.27,0.12,1.3,0.04,87.0,168.0,-0.6946071885656787,-0.00876372686731444,-0.7038330479091973,-0.4093689563501315,5
8.2,0.28,0.42,1.8,0.031,30.0,93.0,-0.7984922736310379,-0.6519391189888665,-0.9055416922259546,0.7337505789021705,5
6.3,0.2,0.4,1.5,0.037,35.0,107.0,-0.7984922736310379,1.9922263819552837,0.2038558515162121,0.7337505789021705,6
